2.5198,24.4587,248.2023,2515.4216,24896.7988
38.2648,40.584,199.964,1199.5553,11304.4142
25.0211,36.0342,222.9111,1685.7253,16418.7222
1.1073,7.4897,79.0607,777.1801,7986.4397
