2.739,27.4587,282.0724,2826.1462,27622.4033
25.0254,36.5948,229.9848,1614.824,12080.6745
34.727,121.0841,1033.9965,10700.2232,99332.4212
9.4084,68.7245,759.5267,7171.1951,68996.1494
